time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.372797	2.71897e-08	8.76301e-06	2.40174e-07	1.48998e-06	1.98246e-06	1.0474e-07	1.36996e-08	1.60042e-09	1.05027e-10
0.381886	2.08438e-08	1.18708e-05	4.46087e-07	2.74548e-06	3.28518e-06	1.13161e-06	6.25265e-08	1.54931e-09	7.45928e-11
0.390973	2.02582e-08	1.59662e-05	7.93358e-07	4.12506e-06	5.38725e-06	2.21951e-06	9.10227e-08	3.58945e-10	4.41568e-11
0.400056	1.69773e-07	2.13799e-05	1.32685e-06	8.82454e-06	1.38532e-05	7.53137e-07	1.22329e-08	1.4734e-09	1.17358e-09
0.409134	6.44975e-07	2.85878e-05	2.20559e-06	2.22064e-05	3.26463e-05	6.83841e-06	3.47974e-07	2.04702e-08	1.17917e-08
0.418205	2.11704e-06	3.82697e-05	4.02463e-06	4.24481e-05	5.52384e-05	1.86782e-05	7.7958e-07	7.63185e-08	4.63582e-08
0.427264	6.7105e-06	5.13148e-05	7.76496e-06	6.41706e-05	8.53604e-05	1.71066e-05	6.57738e-07	1.02148e-06	1.3444e-07
0.436303	2.11404e-05	6.86514e-05	1.42713e-05	0.0001276	0.000236313	3.2974e-05	2.76503e-06	1.5457e-06	5.20748e-07
0.445311	6.60452e-05	9.00724e-05	2.25852e-05	0.00032578	0.000558625	0.000146101	7.83544e-06	7.2754e-06	6.46319e-08
0.45426	0.00020242	0.000113398	2.64657e-05	0.000642148	0.000856099	0.000196154	6.53229e-06	3.82712e-05	1.56864e-07
0.463111	0.000611009	0.000132163	1.90481e-05	0.000956577	0.00130087	7.05465e-05	1.02424e-05	0.000106138	1.78425e-05
0.471793	0.0018118	0.000123172	5.6789e-05	0.00165009	0.003973	0.000878001	3.65655e-05	0.00035391	5.00801e-05
0.480196	0.00517698	8.04371e-05	0.000284823	0.00399455	0.00834736	0.00204458	0.000233351	0.00112071	0.000185711
0.488158	0.0142402	0.000178151	0.000810967	0.00807097	0.0113664	0.00168898	0.000852706	0.00314165	0.000563466
0.495545	0.0364297	0.00105112	0.00176352	0.0120799	0.0134123	0.00236448	0.00103002	0.00786003	0.000258791
0.502185	0.0806214	0.00236748	0.00413634	0.0179172	0.0328918	0.00950371	0.00817989	0.00809704	0.00188456
0.507946	0.129771	0.0338931	0.0276278	0.0382578	0.072532	0.0198089	0.0323462	0.0463322	0.0142089
0.510178	2.15358	4.1147	4.10676	4.28196	4.46121	4.45172	4.52993	4.45911	2.26128
0.51104	52.4089	104.323	104.18	103.698	103.112	102.132	101.575	101.53	50.7816
0.51104	14.2476	35.6169	50.753	67.3488	82.7956	95.8533	105.701	111.648	56.8944
0.51104	11.2687	22.4131	21.65	20.5055	19.066	17.7085	16.2364	15.1289	7.2896
0.51104	2.26304	4.6767	4.57693	4.46793	4.33438	4.39068	4.29683	4.16149	1.99957
0.51104	3.06407	5.93557	6.01586	5.8856	5.80307	5.45642	5.28705	5.4043	2.66668
0.511041	0.927823	1.63448	1.78071	1.78679	2.14926	2.68412	3.21195	3.29329	1.48976
0.511041	0.995112	2.1363	2.11418	2.10545	2.11511	2.28067	2.30222	2.26089	1.06305
0.511042	0.967715	2.08655	2.05448	2.0435	2.04106	2.20592	2.22747	2.17494	1.02495
0.511043	0.894635	1.88144	1.77116	1.72769	1.76328	1.957	1.93487	1.81138	0.811202
0.511045	0.295414	0.587626	0.5906	0.591173	0.588269	0.579844	0.579164	0.582957	0.294575
0.511046	0.743921	1.31596	1.25235	1.21762	1.22278	1.05155	0.982581	0.946557	0.518608
0.511047	7.03433	14.1344	14.2889	14.436	14.4838	14.3959	14.2138	14.0353	6.98076
0.511047	5865.42	12052.9	11786.1	10154.9	10207.9	14153	18549.1	21136.3	10942
0.511048	1.78999	3.6991	4.02894	4.40608	4.5706	4.39824	4.01934	3.6944	1.78945
0.511048	590.462	970.915	466.743	104.501	277.315	104.641	466.928	971.147	590.593
0.511048	11.8686	24.4494	26.6509	29.5847	31.3714	30.6086	27.5515	24.0097	11.2048
0.511048	3711.95	7669.04	7766.95	7145.17	6562.41	6903.49	7368.19	7158.33	3429.97
0.511048	38.5979	73.8619	66.1737	59.3084	57.1871	60.2049	66.6042	73.1187	37.9424
0.511048	15.2064	28.4259	22.3317	12.4932	4.34505	13.9138	23.1369	28.5193	15.0968
0.511048	534.092	1022.8	931.27	874.602	870.767	892.59	943.129	1013.63	524.26
0.511048	66.8363	124.481	105.172	92.1141	89.3767	91.5132	101.813	118.085	63.0482
0.511048	17.9128	33.2231	25.8091	14.855	5.24018	14.3455	25.6424	33.4253	18.0911
0.511048	19187.6	35639.2	27896.8	16702.3	7814.22	15881.5	27213.3	35161	18992.8
0.511048	0.925254	1.72411	1.37105	0.864341	0.348002	0.424676	0.837457	1.12317	0.611398
0.511048	52.96	99.4526	81.6664	58.5527	45.5572	58.3614	81.3368	99.0158	52.7207
0.511048	3.47418	6.44579	5.02308	2.94706	1.05117	2.49455	4.5124	5.89622	3.19186
0.511048	1.48958	2.90262	2.70508	2.48914	2.41083	2.56669	2.87448	3.15412	1.632
0.511048	1.14922	2.16021	1.77717	1.26025	0.891591	1.07134	1.53105	1.89794	1.01622
0.511048	0.841973	1.50847	1.061	0.5458	0.218707	0.17372	0.0980607	0.12569	0.0937099
0.511048	18.6401	37.6423	37.9551	37.5239	37.1886	37.6439	37.9944	37.5234	18.5469
