time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.372806	2.3812e-09	6.26572e-06	1.42295e-08	4.89945e-09	7.79238e-10	1.11625e-10	9.60901e-11	5.95039e-12	2.61531e-12
0.381899	3.00669e-09	8.12062e-06	2.23261e-08	7.15952e-09	1.60476e-09	3.46527e-10	1.2376e-10	3.28761e-12	6.35707e-13
0.390991	3.81006e-09	1.0535e-05	3.52296e-08	9.54806e-09	1.76195e-09	1.02488e-09	1.26459e-10	1.09509e-11	6.62806e-13
0.400084	4.84564e-09	1.36845e-05	5.55799e-08	1.58875e-08	1.94057e-09	1.40213e-09	2.48746e-10	2.11313e-11	7.12767e-13
0.409177	6.18321e-09	1.78007e-05	8.71534e-08	3.10223e-08	7.59982e-09	5.83752e-10	5.10198e-10	2.48705e-11	6.49208e-12
0.41827	7.90729e-09	2.31878e-05	1.35773e-07	5.31558e-08	1.46852e-08	2.15727e-09	7.2384e-10	1.6811e-11	1.82969e-11
0.427362	1.01314e-08	3.02449e-05	2.11309e-07	7.56281e-08	1.43531e-08	6.12057e-09	7.32363e-10	3.2812e-11	3.20286e-11
0.436455	1.29994e-08	3.94936e-05	3.30638e-07	1.02055e-07	1.02881e-08	8.16937e-09	1.13605e-09	7.97515e-11	3.9827e-11
0.445548	1.67085e-08	5.16154e-05	5.20474e-07	1.78748e-07	6.04649e-08	3.10149e-09	2.53133e-09	1.20425e-10	3.10363e-11
0.45464	2.14886e-08	6.75016e-05	8.19458e-07	3.46467e-07	1.22663e-07	1.35776e-08	3.93746e-09	1.2319e-10	9.90152e-12
0.463733	2.76225e-08	8.83217e-05	1.28219e-06	5.74418e-07	1.28637e-07	3.68542e-08	4.16908e-09	1.28358e-10	8.33839e-11
0.472825	3.55181e-08	0.000115614	1.99191e-06	7.95164e-07	3.85851e-08	4.78879e-08	5.26422e-09	2.94698e-10	1.81186e-10
0.481918	4.5655e-08	0.000151402	3.08953e-06	1.10392e-06	4.3621e-07	1.70706e-08	1.22844e-08	5.39084e-10	2.73785e-10
0.49101	5.85644e-08	0.000198338	4.81798e-06	2.03262e-06	9.62241e-07	8.63029e-08	2.08553e-08	6.74503e-10	2.9917e-10
0.500102	7.50362e-08	0.000259899	7.56559e-06	3.86686e-06	1.11938e-06	2.23246e-07	2.36911e-08	4.89884e-10	2.13949e-10
