time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.372793	1.89477e-08	0.000500761	7.06064e-06	1.22239e-05	9.83522e-06	1.92467e-06	5.7019e-07	9.54558e-09	2.46181e-09
0.38188	1.01038e-07	0.000734934	1.28619e-05	2.68808e-05	4.22353e-05	1.80725e-05	1.36606e-06	2.09927e-08	2.50775e-09
0.390963	2.65611e-07	0.00107557	2.4261e-05	6.02846e-05	8.16775e-05	3.64168e-05	2.00161e-06	3.40327e-08	4.7816e-09
0.40004	5.16083e-07	0.00156974	4.64905e-05	0.00011272	7.19834e-05	1.82001e-05	3.18968e-06	9.36018e-08	3.05009e-08
0.409109	7.81998e-07	0.00228443	8.74468e-05	0.000195371	0.000252447	0.000101406	8.6142e-06	4.0495e-07	1.02359e-07
0.418165	1.5214e-06	0.00331379	0.000160305	0.000412746	0.000740714	0.000287993	1.35178e-05	1.57187e-06	5.73009e-07
0.4272	6.88761e-06	0.00478759	0.000296195	0.000929923	0.00104346	0.000299148	1.8555e-05	7.29631e-06	9.885e-07
0.436203	3.35335e-05	0.00687284	0.000578026	0.00180678	0.00107058	0.000392389	6.88095e-05	1.84744e-05	2.70252e-06
0.445154	0.000137222	0.00975833	0.00116589	0.00320672	0.00491261	0.00182063	0.000169564	1.75949e-05	4.06573e-06
0.454024	0.000505221	0.0136571	0.00227656	0.00649398	0.0106036	0.00277625	0.000192278	0.000164861	6.61484e-05
0.462746	0.00172171	0.0186155	0.00433499	0.0144776	0.0107297	0.00177438	0.000434303	0.000481074	0.000240683
0.471232	0.0055244	0.0235291	0.00850386	0.0293445	0.0183923	0.0110227	0.00200605	0.00180351	0.0008145
0.479274	0.0171038	0.0253308	0.0157543	0.0515953	0.0622148	0.0228044	0.00449631	0.00524517	0.00263804
0.486665	0.0538357	0.019657	0.0228232	0.0876358	0.106086	0.017377	0.00805497	0.0147409	0.00691526
0.493115	0.150193	0.0348342	0.0198851	0.143959	0.114418	0.0275378	0.0339645	0.0382266	0.0171489
0.499006	0.26933	0.0947414	0.0571825	0.256538	0.0645786	0.0984065	0.0634485	0.0860464	0.0485156
0.504021	0.398979	0.198279	0.114555	0.31183	0.195805	0.187097	0.223849	0.211256	0.100648
0.505266	0.375811	0.280815	0.0794169	0.329245	0.207546	0.149182	0.209749	0.202414	0.100235
0.506153	0.407245	0.350864	0.0896745	0.363153	0.222834	0.158517	0.211471	0.213794	0.0867642
0.506983	51.7721	102.31	99.9378	97.2256	95.8309	96.8557	99.5554	102.374	51.7509
0.506983	243.714	481.045	462.531	442.234	433.26	443.393	465.326	485.206	246.44
0.506983	264.65	575.192	667	740.175	762.654	728.472	654.198	577.964	272.477
0.506983	38495.9	78236.6	80108.8	80441	80029.5	80122.9	79618.1	77699.5	38228.4
0.506983	7.98908	15.087	14.1049	12.2559	10.2743	7.78469	5.27948	2.61834	0.511999
0.506983	12.7148	27.0889	29.3094	29.6427	27.5004	25.8693	27.3099	29.5525	15.1077
0.506983	3229.23	6631.71	6972.96	7213.28	7303.67	7324.75	7301.2	7232.95	3595.34
0.506983	14.5641	35.9907	49.3717	63.8301	76.227	85.5774	91.8047	95.2361	48.1858
0.506983	351.08	699.824	694.483	688.254	683.333	680.801	680.32	680.835	340.531
0.506983	6.44654	12.7118	12.3063	11.7234	11.0324	10.2851	9.56254	9.01874	4.39765
0.506983	3168.91	6367.68	6443.38	6532.44	6601.65	6633.29	6631.21	6615.07	3303.32
0.506983	4538.73	9081.55	9094.53	9116.48	9146.08	9179.52	9210.66	9232.82	4620.39
0.506983	71.7757	143.104	143.611	145.109	147.189	149.012	149.858	150.026	74.8804
0.506983	72.208	143.68	143.385	143.675	144.324	144.7	144.332	143.716	71.5923
0.506983	15.3368	29.8379	29.0914	28.8302	29.2006	29.7601	29.921	29.8185	14.7583
0.506983	0.624497	1.37674	2.16677	2.2991	2.58268	2.95245	3.78179	4.48399	2.45313
0.506983	32.3106	64.8081	63.4602	61.2286	59.3816	59.3497	61.2743	63.462	32.3256
0.506983	12.257	23.609	22.9877	22.8758	23.1863	23.2852	22.6409	21.7475	10.5188
0.506983	170.781	340.486	339.561	338.981	338.696	338.205	337.056	335.872	167.543
0.506983	0.492095	2.41424	3.57784	3.99627	4.24379	4.58784	5.53305	6.43031	3.49268
0.506983	42.8947	85.7114	83.7816	81.322	80.0724	81.4484	85.2094	88.9816	45.4052
