time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.372806	6.92966e-09	7.92299e-08	1.23117e-10	2.53547e-13	1.76898e-12	1.60036e-14	1.90837e-13	3.70396e-14	3.11264e-14
0.381899	7.05402e-09	7.26833e-08	1.78977e-10	2.83724e-13	1.6895e-12	6.4536e-15	2.33472e-13	2.53693e-14	1.39722e-14
0.390991	7.1803e-09	7.80935e-08	1.39237e-10	3.44854e-13	1.28102e-12	1.65456e-14	1.01937e-13	1.67196e-14	2.44666e-14
0.400084	7.31147e-09	7.84714e-08	1.12263e-10	3.65462e-13	9.8635e-13	2.29433e-14	1.40465e-13	2.43076e-14	4.71691e-15
0.409177	7.44047e-09	7.30376e-08	1.14984e-10	3.5548e-13	1.39153e-12	3.84012e-14	6.66424e-14	3.05452e-14	1.97337e-14
0.41827	7.5519e-09	6.04333e-08	1.35438e-10	4.0597e-13	2.25521e-12	2.01739e-14	1.62107e-13	2.06787e-14	2.86605e-14
0.427363	7.65754e-09	7.06149e-08	1.81999e-10	4.576e-13	1.97163e-12	2.21733e-14	1.23044e-13	2.2788e-14	1.57983e-14
0.436456	7.77663e-09	7.16181e-08	1.45168e-10	4.7952e-13	1.00843e-12	3.08027e-14	1.0047e-13	2.27462e-14	6.10431e-15
0.445548	7.87816e-09	5.29163e-08	1.38279e-10	5.25107e-13	3.07125e-13	3.6253e-14	1.64664e-13	1.91619e-14	3.64542e-14
0.454641	7.96128e-09	5.24469e-08	1.36144e-10	5.42389e-13	2.69042e-13	3.06279e-14	1.51195e-13	2.60039e-14	5.7246e-14
0.463734	8.06201e-09	6.96441e-08	1.51492e-10	5.67986e-13	1.18378e-12	2.89043e-14	5.81654e-14	2.01936e-14	7.85983e-14
0.472827	8.19711e-09	9.04522e-08	1.84895e-10	6.1349e-13	1.62759e-12	2.74105e-14	6.97722e-14	2.10067e-14	1.1036e-13
0.48192	8.35303e-09	9.03567e-08	1.46006e-10	6.57809e-13	1.43058e-12	4.59678e-14	1.63939e-13	1.49921e-14	8.89074e-14
