time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0	3.61652e-14	1.61126e-15	5.78163e-15	8.4054e-16	3.00399e-15	2.92722e-15	1.04066e-15	2.15239e-15	4.84373e-16
0.00909282	4.01153e-11	6.78155e-08	9.56959e-13	7.2426e-15	1.31577e-14	3.55451e-15	1.60945e-15	1.90329e-16	9.51306e-16
0.0181856	2.55988e-10	1.82023e-07	9.80596e-13	8.11509e-15	3.66273e-13	4.81624e-15	1.15891e-13	5.61585e-15	1.52115e-14
0.0272785	5.99128e-10	1.96203e-07	9.4565e-12	1.87946e-15	1.77278e-12	8.57677e-15	4.74199e-13	5.2207e-15	8.87169e-14
0.0363713	8.72166e-10	1.04859e-07	2.4352e-11	5.58492e-15	2.85773e-12	9.82046e-15	7.516e-13	5.18504e-15	1.73291e-13
0.0454641	9.98212e-10	4.88542e-08	4.2271e-11	2.87716e-15	2.10216e-12	5.74908e-15	5.72156e-13	4.49496e-15	1.71972e-13
0.0545569	1.10652e-09	8.96654e-08	2.95423e-11	1.30819e-14	1.1514e-12	4.28942e-15	2.25285e-13	8.7369e-15	1.61938e-13
0.0636498	1.33228e-09	1.73759e-07	1.91918e-11	2.70564e-14	1.20614e-12	1.92852e-14	1.19901e-13	3.26732e-15	1.14043e-13
0.0727426	1.64621e-09	1.75725e-07	1.9271e-11	3.40807e-14	1.48329e-12	5.55459e-15	2.34874e-13	8.80039e-15	1.02056e-13
0.0818354	1.89029e-09	9.84561e-08	2.3922e-11	4.43399e-14	1.77346e-12	1.48837e-14	3.20971e-13	1.6065e-14	9.96248e-14
0.0909282	2.03152e-09	6.96766e-08	3.75916e-11	4.95664e-14	1.56906e-12	2.51584e-14	3.1569e-13	6.76147e-15	6.43889e-14
0.100021	2.1673e-09	9.29612e-08	2.06522e-11	5.72571e-14	1.80407e-12	2.76449e-14	2.69658e-13	3.78583e-15	2.50998e-14
0.109114	2.37731e-09	1.53958e-07	3.35008e-11	5.67336e-14	2.11043e-12	3.20426e-14	2.58105e-13	6.72464e-15	2.82749e-14
0.118207	2.64657e-09	1.51404e-07	3.22469e-11	8.92877e-14	2.5401e-12	2.57046e-14	4.78703e-13	7.5053e-15	1.95073e-14
0.1273	2.85817e-09	9.4844e-08	2.11439e-11	1.35512e-13	2.45879e-12	1.86071e-14	6.73358e-13	1.04563e-15	8.64609e-14
