time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.372806	6.82965e-09	7.25602e-08	1.06189e-10	7.16468e-14	2.59833e-12	1.81659e-14	3.34391e-13	1.06692e-14	7.97697e-14
0.381899	6.9324e-09	4.97836e-08	1.54543e-10	1.0931e-13	2.47807e-12	1.13391e-14	3.46471e-13	6.40404e-15	1.07882e-13
0.390991	7.02041e-09	5.43344e-08	1.15859e-10	1.23962e-13	1.67363e-12	9.72704e-15	1.69858e-13	1.1383e-14	8.15488e-14
0.400084	7.1278e-09	7.16927e-08	8.10707e-11	1.42987e-13	1.15252e-12	1.4104e-14	9.14104e-14	1.40062e-14	8.5832e-14
0.409177	7.25783e-09	7.59169e-08	8.12944e-11	1.29627e-13	1.62839e-12	2.43839e-15	5.80838e-14	1.53827e-14	4.32121e-14
0.41827	7.36907e-09	5.17172e-08	1.15372e-10	1.24096e-13	2.55551e-12	1.25387e-14	1.77171e-13	1.12874e-14	2.04947e-14
0.427363	7.44335e-09	4.09417e-08	1.6268e-10	1.52687e-13	2.38857e-12	6.724e-15	1.93706e-13	1.02309e-14	2.69879e-15
0.436456	7.51219e-09	4.08158e-08	1.29124e-10	1.96721e-13	1.72156e-12	8.64369e-15	1.46659e-13	1.88865e-14	1.12589e-14
0.445548	7.57747e-09	4.30301e-08	1.13719e-10	2.23216e-13	1.54562e-12	1.67812e-14	1.75472e-13	1.45116e-14	1.18951e-14
0.454641	7.66364e-09	6.22267e-08	1.05119e-10	2.19933e-13	1.81868e-12	2.12283e-14	1.51569e-13	9.61357e-15	1.804e-15
0.463734	7.77918e-09	7.40419e-08	1.29026e-10	2.12346e-13	2.80078e-12	1.46056e-14	2.2931e-13	9.98894e-15	1.93808e-14
0.472827	7.91493e-09	8.23477e-08	1.64175e-10	2.33767e-13	3.20795e-12	1.6233e-14	2.60521e-13	8.34327e-15	1.26748e-14
0.48192	8.05726e-09	7.57195e-08	1.33319e-10	2.49369e-13	3.05865e-12	2.64144e-14	1.74243e-13	2.38127e-15	9.17894e-15
0.491013	8.17016e-09	4.97788e-08	1.31562e-10	2.73218e-13	2.34086e-12	3.21692e-14	1.32525e-14	1.60103e-14	8.64223e-15
0.500105	8.24013e-09	3.23099e-08	1.28922e-10	2.84705e-13	1.8168e-12	2.94006e-14	6.22117e-14	6.32093e-15	9.7004e-15
0.509198	8.30219e-09	4.52492e-08	1.71565e-10	2.89772e-13	1.70863e-12	4.17176e-14	1.10434e-13	1.05e-14	1.46444e-14
0.518291	8.40243e-09	7.71873e-08	1.87935e-10	3.14833e-13	1.69938e-12	3.34364e-14	1.15061e-13	1.44751e-14	3.35702e-14
0.527384	8.5424e-09	8.41916e-08	1.39908e-10	3.26699e-13	2.11298e-12	3.16188e-14	4.7667e-14	1.2999e-14	1.4894e-14
0.536477	8.66711e-09	5.7464e-08	1.26759e-10	3.49781e-13	2.68493e-12	3.40593e-14	1.93011e-13	1.49524e-14	2.62013e-14
0.545569	8.75956e-09	5.88308e-08	1.31675e-10	3.7484e-13	2.23715e-12	3.00193e-14	9.94496e-14	5.25629e-15	2.20131e-14
0.554662	8.85783e-09	5.52823e-08	1.8677e-10	3.50942e-13	1.68773e-12	3.75983e-14	1.286e-14	7.1471e-15	2.28898e-14
0.563755	8.95144e-09	6.1329e-08	2.05811e-10	3.60454e-13	2.09245e-12	3.04663e-14	2.88707e-14	1.23888e-14	1.0262e-14
0.572848	9.07014e-09	7.82729e-08	1.54329e-10	3.92064e-13	1.38898e-12	5.31339e-14	4.54909e-14	1.00027e-14	1.4222e-14
0.581941	9.1809e-09	5.3916e-08	1.20093e-10	4.13689e-13	1.82375e-12	4.44449e-14	6.40406e-14	1.72351e-14	4.6955e-14
0.591034	9.28679e-09	8.70413e-08	1.39428e-10	4.24665e-13	1.57103e-12	2.33118e-14	3.89809e-14	1.68631e-14	5.64352e-14
0.600126	9.43202e-09	8.83916e-08	1.80936e-10	4.06491e-13	9.90336e-13	1.31973e-14	1.84914e-13	1.53931e-14	8.36278e-14
0.609219	9.53914e-09	4.41095e-08	2.01769e-10	3.86282e-13	1.66412e-12	9.0586e-15	3.76527e-13	1.92791e-14	1.22042e-13
0.618312	9.62496e-09	5.94722e-08	1.67933e-10	3.64083e-13	8.29341e-13	1.08519e-14	3.30142e-13	9.81241e-15	1.30044e-13
0.627405	9.70554e-09	3.83635e-08	1.39015e-10	4.22589e-13	5.75441e-13	3.15956e-14	2.59249e-13	8.09606e-15	1.25647e-13
0.636498	9.81377e-09	9.97227e-08	1.40299e-10	4.21946e-13	4.75398e-13	3.4336e-14	2.34506e-13	5.63197e-15	1.03426e-13
0.645591	9.99097e-09	1.10222e-07	1.69066e-10	4.0793e-13	8.35534e-13	3.65455e-14	2.96129e-13	6.34081e-15	9.85567e-14
0.654683	1.01121e-08	3.74064e-08	2.00256e-10	4.26571e-13	1.69259e-12	2.75949e-14	3.57968e-13	1.41881e-14	7.25623e-14
0.663776	1.01605e-08	3.60131e-08	1.91535e-10	4.45497e-13	1.57114e-12	3.88852e-14	3.18655e-13	1.91979e-14	4.10322e-14
0.672869	1.02035e-08	1.81883e-08	1.71078e-10	4.46389e-13	1.58118e-12	5.01556e-14	2.36697e-13	9.43716e-15	1.07575e-14
0.681962	1.03095e-08	1.00912e-07	1.68003e-10	4.19204e-13	1.91575e-12	3.15676e-14	1.86979e-13	1.53503e-14	5.24533e-14
0.691055	1.0498e-08	1.14361e-07	1.82704e-10	4.36083e-13	1.60553e-12	2.11543e-14	2.06216e-13	8.46829e-15	1.14397e-13
