ModuleCmd_Switch.c(172):ERROR:152: Module 'PrgEnv-intel' is currently not loaded
** GKUnits ***********************************************************

==== Fundamental Units ===============================================
  NUMBER DENSITY    [1/m^3]: 1e+20
   Newton iteration 2: relative residual = 3.00834e-12
                       relative solution change = 1.61266e-05
      AMG solver residual = 0.00779833 after 1 iterations
   Newton iteration 3: relative residual = 4.2363e-13
                       relative solution change = 6.65689e-08
   Newton iteration 0: relative residual = 1.25829e-09
      AMG solver residual = 0.000650729 after 2 iterations
   Newton iteration 1: relative residual = 8.92482e-13
                       relative solution change = 0.000823549
      AMG solver residual = 0.00207841 after 2 iterations
   Newton iteration 2: relative residual = 6.41677e-14
                       relative solution change = 3.0036e-07
   Newton iteration 0: relative residual = 4.43669e-08
      AMG solver residual = 0.000825199 after 2 iterations
   Newton iteration 1: relative residual = 3.83665e-11
                       relative solution change = 0.0289737
      AMG solver residual = 0.00245497 after 2 iterations
   Newton iteration 2: relative residual = 2.97708e-12
                       relative solution change = 1.6087e-05
      AMG solver residual = 0.0077548 after 1 iterations
   Newton iteration 3: relative residual = 4.19528e-13
                       relative solution change = 6.541e-08
  --
  Subiteration:5 of 10
   Newton iteration 0: relative residual = 2.30337e-11
      AMG solver residual = 0.000846168 after 2 iterations
   Newton iteration 1: relative residual = 7.3848e-14
                       relative solution change = 1.50633e-05
      AMG solver residual = 0.000868024 after 2 iterations
   Newton iteration 2: relative residual = 1.05719e-14
                       relative solution change = 8.11345e-09
   Newton iteration 0: relative residual = 4.42945e-08
      AMG solver residual = 0.000818853 after 2 iterations
   Newton iteration 1: relative residual = 3.8081e-11
                       relative solution change = 0.0289662
      AMG solver residual = 0.00243077 after 2 iterations
   Newton iteration 2: relative residual = 2.95281e-12
                       relative solution change = 1.60645e-05
      AMG solver residual = 0.00770814 after 1 iterations
   Newton iteration 3: relative residual = 4.1642e-13
                       relative solution change = 6.48057e-08
   Newton iteration 0: relative residual = 1.25434e-09
      AMG solver residual = 0.000671228 after 2 iterations
   Newton iteration 1: relative residual = 9.11155e-13
                       relative solution change = 0.0008243
      AMG solver residual = 0.00218131 after 2 iterations
   Newton iteration 2: relative residual = 6.57447e-14
                       relative solution change = 3.05605e-07
   Newton iteration 0: relative residual = 4.41212e-08
      AMG solver residual = 0.00081213 after 2 iterations
   Newton iteration 1: relative residual = 3.7692e-11
                       relative solution change = 0.0289152
      AMG solver residual = 0.00240513 after 2 iterations
   Newton iteration 2: relative residual = 2.91959e-12
                       relative solution change = 1.601e-05
      AMG solver residual = 0.00765816 after 1 iterations
   Newton iteration 3: relative residual = 4.12062e-13
                       relative solution change = 6.42642e-08
  --
  Subiteration:6 of 10
   Newton iteration 0: relative residual = 2.29756e-11
      AMG solver residual = 0.000830472 after 2 iterations
   Newton iteration 1: relative residual = 7.25774e-14
                       relative solution change = 1.50871e-05
      AMG solver residual = 0.00085174 after 2 iterations
   Newton iteration 2: relative residual = 1.04019e-14
                       relative solution change = 8.00301e-09
   Newton iteration 0: relative residual = 4.40513e-08
      AMG solver residual = 0.000805105 after 2 iterations
   Newton iteration 1: relative residual = 3.73865e-11
                       relative solution change = 0.0289079
      AMG solver residual = 0.00237798 after 2 iterations
   Newton iteration 2: relative residual = 2.89338e-12
                       relative solution change = 1.5976e-05
      AMG solver residual = 0.00760475 after 1 iterations
   Newton iteration 3: relative residual = 4.08711e-13
                       relative solution change = 6.4135e-08
   Newton iteration 0: relative residual = 1.25023e-09
      AMG solver residual = 0.000692243 after 2 iterations
   Newton iteration 1: relative residual = 9.30403e-13
                       relative solution change = 0.000824855
      AMG solver residual = 0.00227391 after 2 iterations
   Newton iteration 2: relative residual = 6.7406e-14
                       relative solution change = 3.1251e-07
   Newton iteration 0: relative residual = 4.3881e-08
      AMG solver residual = 0.000797741 after 2 iterations
   Newton iteration 1: relative residual = 3.69805e-11
                       relative solution change = 0.0288573
      AMG solver residual = 0.00234929 after 2 iterations
   Newton iteration 2: relative residual = 2.85842e-12
                       relative solution change = 1.59076e-05
      AMG solver residual = 0.00754758 after 1 iterations
   Newton iteration 3: relative residual = 4.04135e-13
                       relative solution change = 6.32488e-08
  --
  Subiteration:7 of 10
   Newton iteration 0: relative residual = 2.29189e-11
      AMG solver residual = 0.000813445 after 2 iterations
   Newton iteration 1: relative residual = 7.12355e-14
                       relative solution change = 1.51105e-05
      AMG solver residual = 0.000833043 after 2 iterations
   Newton iteration 2: relative residual = 1.02229e-14
                       relative solution change = 7.71792e-09
   Newton iteration 0: relative residual = 4.38138e-08
      AMG solver residual = 0.000790102 after 2 iterations
   Newton iteration 1: relative residual = 3.66581e-11
                       relative solution change = 0.0288506
      AMG solver residual = 0.00231896 after 2 iterations
   Newton iteration 2: relative residual = 2.83053e-12
                       relative solution change = 1.5857e-05
      AMG solver residual = 0.00748649 after 1 iterations
   Newton iteration 3: relative residual = 4.00573e-13
                       relative solution change = 6.24365e-08
   Newton iteration 0: relative residual = 1.24597e-09
      AMG solver residual = 0.000713506 after 2 iterations
   Newton iteration 1: relative residual = 9.49936e-13
                       relative solution change = 0.000825232
      AMG solver residual = 0.00235654 after 2 iterations
   Newton iteration 2: relative residual = 6.91294e-14
                       relative solution change = 3.18959e-07
   Newton iteration 0: relative residual = 4.36464e-08
      AMG solver residual = 0.000782168 after 2 iterations
   Newton iteration 1: relative residual = 3.62385e-11
                       relative solution change = 0.0288006
      AMG solver residual = 0.00228699 after 2 iterations
   Newton iteration 2: relative residual = 2.79409e-12
                       relative solution change = 1.5776e-05
      AMG solver residual = 0.00742177 after 1 iterations
   Newton iteration 3: relative residual = 3.95817e-13
                       relative solution change = 6.21558e-08
  --
  Subiteration:8 of 10
   Newton iteration 0: relative residual = 2.28633e-11
      AMG solver residual = 0.000795252 after 2 iterations
   Newton iteration 1: relative residual = 6.98349e-14
                       relative solution change = 1.51338e-05
      AMG solver residual = 0.000812719 after 2 iterations
   Newton iteration 2: relative residual = 1.00347e-14
                       relative solution change = 7.04044e-09
   Newton iteration 0: relative residual = 4.3582e-08
      AMG solver residual = 0.000773991 after 2 iterations
   Newton iteration 1: relative residual = 3.59028e-11
                       relative solution change = 0.0287948
      AMG solver residual = 0.00225327 after 2 iterations
   Newton iteration 2: relative residual = 2.76478e-12
                       relative solution change = 1.57125e-05
      AMG solver residual = 0.0073521 after 1 iterations
   Newton iteration 3: relative residual = 3.92078e-13
                       relative solution change = 6.09644e-08
   Newton iteration 0: relative residual = 1.24158e-09
      AMG solver residual = 0.000734772 after 2 iterations
   Newton iteration 1: relative residual = 9.69463e-13
                       relative solution change = 0.000825444
      AMG solver residual = 0.00242977 after 2 iterations
   Newton iteration 2: relative residual = 7.08845e-14
                       relative solution change = 3.27128e-07
   Newton iteration 0: relative residual = 4.34176e-08
      AMG solver residual = 0.000765569 after 2 iterations
   Newton iteration 1: relative residual = 3.54734e-11
                       relative solution change = 0.0287458
      AMG solver residual = 0.00221779 after 2 iterations
   Newton iteration 2: relative residual = 2.72718e-12
                       relative solution change = 1.56185e-05
      AMG solver residual = 0.00727796 after 1 iterations
   Newton iteration 3: relative residual = 3.87175e-13
                       relative solution change = 5.95809e-08
  --
  Subiteration:9 of 10
   Newton iteration 0: relative residual = 2.28088e-11
      AMG solver residual = 0.000776075 after 2 iterations
   Newton iteration 1: relative residual = 6.83826e-14
                       relative solution change = 1.51572e-05
      AMG solver residual = 0.000789667 after 2 iterations
   Newton iteration 2: relative residual = 9.83983e-15
                       relative solution change = 8.34133e-09
   Newton iteration 0: relative residual = 4.3356e-08
      AMG solver residual = 0.000756943 after 2 iterations
   Newton iteration 1: relative residual = 3.51281e-11
                       relative solution change = 0.0287412
      AMG solver residual = 0.00218045 after 2 iterations
   Newton iteration 2: relative residual = 2.69674e-12
                       relative solution change = 1.55443e-05
      AMG solver residual = 0.00719916 after 1 iterations
   Newton iteration 3: relative residual = 3.83296e-13
                       relative solution change = 5.95802e-08
   Newton iteration 0: relative residual = 1.23705e-09
      AMG solver residual = 0.00075581 after 2 iterations
   Newton iteration 1: relative residual = 9.88719e-13
                       relative solution change = 0.00082551
      AMG solver residual = 0.00249412 after 2 iterations
   Newton iteration 2: relative residual = 7.26429e-14
                       relative solution change = 3.35678e-07
   Newton iteration 0: relative residual = 4.31947e-08
      AMG solver residual = 0.000748129 after 2 iterations
   Newton iteration 1: relative residual = 3.46928e-11
                       relative solution change = 0.0286934
      AMG solver residual = 0.00214126 after 2 iterations
   Newton iteration 2: relative residual = 2.65829e-12
                       relative solution change = 1.54389e-05
      AMG solver residual = 0.00711495 after 1 iterations
   Newton iteration 3: relative residual = 3.78296e-13
                       relative solution change = 5.84002e-08
  --
  Subiteration:10 of 10
   Newton iteration 0: relative residual = 2.27551e-11
      AMG solver residual = 0.000756122 after 2 iterations
   Newton iteration 1: relative residual = 6.68836e-14
                       relative solution change = 1.51805e-05
      AMG solver residual = 0.00076393 after 2 iterations
   Newton iteration 2: relative residual = 9.64209e-15
                       relative solution change = 9.49827e-09
   Newton iteration 0: relative residual = 4.3136e-08
      AMG solver residual = 0.000739155 after 2 iterations
   Newton iteration 1: relative residual = 3.43421e-11
                       relative solution change = 0.0286903
      AMG solver residual = 0.00210011 after 2 iterations
   Newton iteration 2: relative residual = 2.62705e-12
                       relative solution change = 1.53535e-05
      AMG solver residual = 0.0070254 after 1 iterations
   Newton iteration 3: relative residual = 3.74326e-13
                       relative solution change = 5.77412e-08
   Newton iteration 0: relative residual = 1.23239e-09
      AMG solver residual = 0.000776411 after 2 iterations
   Newton iteration 1: relative residual = 1.00747e-12
                       relative solution change = 0.000825445
      AMG solver residual = 0.00255032 after 2 iterations
   Newton iteration 2: relative residual = 7.43846e-14
                       relative solution change = 3.43572e-07
   Newton iteration 0: relative residual = 4.29778e-08
      AMG solver residual = 0.000730055 after 2 iterations
   Newton iteration 1: relative residual = 3.39055e-11
                       relative solution change = 0.028644
      AMG solver residual = 0.00205703 after 2 iterations
   Newton iteration 2: relative residual = 2.58814e-12
                       relative solution change = 1.52353e-05
      AMG solver residual = 0.00692984 after 1 iterations
   Newton iteration 3: relative residual = 3.69272e-13
                       relative solution change = 5.64345e-08
  ----
  dt: 0.005
    Vlasov    : 0.00589212 (time scale), 0.84859 (CFL)
  ----
  Distribution Function Extrema:
    Species 0:	1.50713e-05 [max]	8.0095e-11 [min]

Step 7 completed, simulation time is 0.35
----

Step 8
   Newton iteration 0: relative residual = 2.27021e-11
      AMG solver residual = 0.000735618 after 2 iterations
   Newton iteration 1: relative residual = 6.53532e-14
                       relative solution change = 1.52039e-05
      AMG solver residual = 0.000735187 after 2 iterations
   Newton iteration 2: relative residual = 9.43837e-15
                       relative solution change = 7.13665e-09
  --
  Specified time step is higher than stable time step. Using subiterations.
  10 subiterations will be made with sub_dt = 0.005
  You may disable this by setting simulation.fixed_dt_subiteration = false.
  --
  --
  Subiteration:1 of 10
   Newton iteration 0: relative residual = 9.43837e-15
      AMG solver residual = 0.00379492 after 1 iterations
   Newton iteration 1: relative residual = 1.43371e-15
                       relative solution change = 3.66087e-09
   Newton iteration 0: relative residual = 4.29219e-08
      AMG solver residual = 0.000720848 after 2 iterations
   Newton iteration 1: relative residual = 3.35532e-11
                       relative solution change = 0.0286426
      AMG solver residual = 0.00201197 after 2 iterations
   Newton iteration 2: relative residual = 2.55629e-12
                       relative solution change = 1.51384e-05
      AMG solver residual = 0.00682921 after 1 iterations
   Newton iteration 3: relative residual = 3.65228e-13
                       relative solution change = 5.52318e-08
   Newton iteration 0: relative residual = 1.22762e-09
      AMG solver residual = 0.000796381 after 2 iterations
   Newton iteration 1: relative residual = 1.02548e-12
                       relative solution change = 0.000825265
      AMG solver residual = 0.00259907 after 2 iterations
   Newton iteration 2: relative residual = 7.6084e-14
                       relative solution change = 3.52566e-07
   Newton iteration 0: relative residual = 4.27667e-08
      AMG solver residual = 0.000711583 after 2 iterations
   Newton iteration 1: relative residual = 3.31205e-11
                       relative solution change = 0.0285979
      AMG solver residual = 0.00196488 after 2 iterations
   Newton iteration 2: relative residual = 2.51747e-12
                       relative solution change = 1.50146e-05
      AMG solver residual = 0.00672094 after 1 iterations
   Newton iteration 3: relative residual = 3.60207e-13
                       relative solution change = 5.42918e-08
  --
  Subiteration:2 of 10
   Newton iteration 0: relative residual = 2.26496e-11
      AMG solver residual = 0.000714811 after 2 iterations
   Newton iteration 1: relative residual = 6.38042e-14
                       relative solution change = 1.52276e-05
      AMG solver residual = 0.000704085 after 2 iterations
   Newton iteration 2: relative residual = 9.23207e-15
                       relative solution change = 8.23111e-09
   Newton iteration 0: relative residual = 4.27137e-08
      AMG solver residual = 0.000702271 after 2 iterations
   Newton iteration 1: relative residual = 3.27726e-11
                       relative solution change = 0.0285984
      AMG solver residual = 0.0019158 after 2 iterations
   Newton iteration 2: relative residual = 2.48575e-12
                       relative solution change = 1.49067e-05
      AMG solver residual = 0.00660728 after 1 iterations
   Newton iteration 3: relative residual = 3.56194e-13
                       relative solution change = 5.3612e-08
   Newton iteration 0: relative residual = 1.22274e-09
      AMG solver residual = 0.000815544 after 2 iterations
   Newton iteration 1: relative residual = 1.04254e-12
                       relative solution change = 0.000824986
      AMG solver residual = 0.00264095 after 2 iterations
   Newton iteration 2: relative residual = 7.77201e-14
                       relative solution change = 3.61013e-07
   Newton iteration 0: relative residual = 4.25615e-08
      AMG solver residual = 0.000692975 after 2 iterations
   Newton iteration 1: relative residual = 3.23475e-11
                       relative solution change = 0.0285555
      AMG solver residual = 0.00186478 after 2 iterations
   Newton iteration 2: relative residual = 2.44713e-12
                       relative solution change = 1.47768e-05
      AMG solver residual = 0.00648633 after 1 iterations
   Newton iteration 3: relative residual = 3.51202e-13
                       relative solution change = 5.3808e-08
  --
  Subiteration:3 of 10
   Newton iteration 0: relative residual = 2.25974e-11
      AMG solver residual = 0.000693965 after 2 iterations
   Newton iteration 1: relative residual = 6.22639e-14
                       relative solution change = 1.52515e-05
      AMG solver residual = 0.000669895 after 2 iterations
   Newton iteration 2: relative residual = 9.02631e-15
                       relative solution change = 7.00426e-09
   Newton iteration 0: relative residual = 4.25112e-08
      AMG solver residual = 0.0006837 after 2 iterations
   Newton iteration 1: relative residual = 3.20084e-11
                       relative solution change = 0.028558
      AMG solver residual = 0.00181184 after 2 iterations
   Newton iteration 2: relative residual = 2.4158e-12
                       relative solution change = 1.46598e-05
      AMG solver residual = 0.00635951 after 1 iterations
   Newton iteration 3: relative residual = 3.47248e-13
                       relative solution change = 5.17955e-08
   Newton iteration 0: relative residual = 1.21777e-09
      AMG solver residual = 0.000833736 after 2 iterations
   Newton iteration 1: relative residual = 1.05848e-12
                       relative solution change = 0.000824622
      AMG solver residual = 0.00267652 after 2 iterations
   Newton iteration 2: relative residual = 7.92783e-14
                       relative solution change = 3.7037e-07
   Newton iteration 0: relative residual = 4.23621e-08
      AMG solver residual = 0.000674522 after 2 iterations
   Newton iteration 1: relative residual = 3.15968e-11
                       relative solution change = 0.028517
      AMG solver residual = 0.00175709 after 2 iterations
   Newton iteration 2: relative residual = 2.378e-12
                       relative solution change = 1.45198e-05
      AMG solver residual = 0.00622475 after 1 iterations
   Newton iteration 3: relative residual = 3.4237e-13
                       relative solution change = 5.06583e-08
  --
  Subiteration:4 of 10
   Newton iteration 0: relative residual = 2.25452e-11
      AMG solver residual = 0.000673369 after 2 iterations
   Newton iteration 1: relative residual = 6.07584e-14
                       relative solution change = 1.52756e-05
      AMG solver residual = 0.000632209 after 2 iterations
   Newton iteration 2: relative residual = 8.82845e-15
                       relative solution change = 7.09632e-09
   Newton iteration 0: relative residual = 4.23145e-08
      AMG solver residual = 0.000665438 after 2 iterations
   Newton iteration 1: relative residual = 3.12718e-11
                       relative solution change = 0.0285217
      AMG solver residual = 0.00170066 after 2 iterations
   Newton iteration 2: relative residual = 2.34753e-12
                       relative solution change = 1.43983e-05
      AMG solver residual = 0.00608454 after 1 iterations
   Newton iteration 3: relative residual = 3.3854e-13
                       relative solution change = 4.97829e-08
   Newton iteration 0: relative residual = 1.21271e-09
      AMG solver residual = 0.000850809 after 2 iterations
   Newton iteration 1: relative residual = 1.07313e-12
                       relative solution change = 0.00082419
      AMG solver residual = 0.00270633 after 2 iterations
   Newton iteration 2: relative residual = 8.07389e-14
                       relative solution change = 3.79541e-07
   Newton iteration 0: relative residual = 4.21682e-08
      AMG solver residual = 0.000656539 after 2 iterations
   Newton iteration 1: relative residual = 3.0879e-11
                       relative solution change = 0.0284827
      AMG solver residual = 0.00164273 after 2 iterations
   Newton iteration 2: relative residual = 2.31104e-12
                       relative solution change = 1.42537e-05
      AMG solver residual = 0.00593644 after 1 iterations
   Newton iteration 3: relative residual = 3.33842e-13
                       relative solution change = 4.92517e-08
  --
  Subiteration:5 of 10
   Newton iteration 0: relative residual = 2.24931e-11
      AMG solver residual = 0.000653339 after 2 iterations
   Newton iteration 1: relative residual = 5.93116e-14
                       relative solution change = 1.52998e-05
      AMG solver residual = 0.000590934 after 2 iterations
   Newton iteration 2: relative residual = 8.63318e-15
                       relative solution change = 1.1364e-08
   Newton iteration 0: relative residual = 4.21232e-08
      AMG solver residual = 0.000647814 after 2 iterations
   Newton iteration 1: relative residual = 3.05734e-11
                       relative solution change = 0.0284896
      AMG solver residual = 0.00158354 after 2 iterations
   Newton iteration 2: relative residual = 2.28191e-12
                       relative solution change = 1.41263e-05
      AMG solver residual = 0.00578342 after 1 iterations
   Newton iteration 3: relative residual = 3.3019e-13
                       relative solution change = 4.83641e-08
   Newton iteration 0: relative residual = 1.20759e-09
      AMG solver residual = 0.000866627 after 2 iterations
   Newton iteration 1: relative residual = 1.08637e-12
                       relative solution change = 0.000823703
      AMG solver residual = 0.00273074 after 2 iterations
   Newton iteration 2: relative residual = 8.20919e-14
                       relative solution change = 3.89338e-07
   Newton iteration 0: relative residual = 4.19798e-08
      AMG solver residual = 0.000639366 after 2 iterations
   Newton iteration 1: relative residual = 3.02045e-11
                       relative solution change = 0.0284527
      AMG solver residual = 0.00152341 after 2 iterations
   Newton iteration 2: relative residual = 2.24723e-12
                       relative solution change = 1.39757e-05
      AMG solver residual = 0.00562391 after 1 iterations
   Newton iteration 3: relative residual = 3.25727e-13
                       relative solution change = 4.72024e-08
  --
  Subiteration:6 of 10
   Newton iteration 0: relative residual = 2.24406e-11
      AMG solver residual = 0.000634214 after 2 iterations
   Newton iteration 1: relative residual = 5.7955e-14
                       relative solution change = 1.53242e-05
      AMG solver residual = 0.000547253 after 2 iterations
   Newton iteration 2: relative residual = 8.45908e-15
                       relative solution change = 6.80526e-09
   Newton iteration 0: relative residual = 4.19373e-08
      AMG solver residual = 0.000631179 after 2 iterations
   Newton iteration 1: relative residual = 2.99238e-11
                       relative solution change = 0.0284618
      AMG solver residual = 0.00146275 after 2 iterations
   Newton iteration 2: relative residual = 2.21994e-12
                       relative solution change = 1.38447e-05
      AMG solver residual = 0.00546078 after 1 iterations
   Newton iteration 3: relative residual = 3.22315e-13
                       relative solution change = 4.65561e-08
   Newton iteration 0: relative residual = 1.2024e-09
      AMG solver residual = 0.000881066 after 2 iterations
   Newton iteration 1: relative residual = 1.09809e-12
                       relative solution change = 0.000823174
      AMG solver residual = 0.00275022 after 2 iterations
   Newton iteration 2: relative residual = 8.33249e-14
                       relative solution change = 3.97527e-07
   Newton iteration 0: relative residual = 4.17964e-08
      AMG solver residual = 0.000623364 after 2 iterations
   Newton iteration 1: relative residual = 2.95842e-11
                       relative solution change = 0.028427
      AMG solver residual = 0.00140206 after 2 iterations
   Newton iteration 2: relative residual = 2.18757e-12
                       relative solution change = 1.36938e-05
      AMG solver residual = 0.00529297 after 1 iterations
   Newton iteration 3: relative residual = 3.18149e-13
                       relative solution change = 4.62357e-08
  --
  Subiteration:7 of 10
   Newton iteration 0: relative residual = 2.23877e-11
      AMG solver residual = 0.000616358 after 2 iterations
   Newton iteration 1: relative residual = 5.6704e-14
                       relative solution change = 1.53487e-05
      AMG solver residual = 0.00050151 after 2 iterations
   Newton iteration 2: relative residual = 8.29197e-15
                       relative solution change = 8.7841e-09
   Newton iteration 0: relative residual = 4.17563e-08
      AMG solver residual = 0.000615899 after 2 iterations
   Newton iteration 1: relative residual = 2.93335e-11
                       relative solution change = 0.0284383
      AMG solver residual = 0.00134196 after 2 iterations
   Newton iteration 2: relative residual = 2.16263e-12
                       relative solution change = 1.35597e-05
      AMG solver residual = 0.00512464 after 1 iterations
   Newton iteration 3: relative residual = 3.15037e-13
                       relative solution change = 4.52053e-08
   Newton iteration 0: relative residual = 1.19717e-09
      AMG solver residual = 0.000894015 after 2 iterations
   Newton iteration 1: relative residual = 1.10819e-12
                       relative solution change = 0.000822616
      AMG solver residual = 0.00276502 after 2 iterations
   Newton iteration 2: relative residual = 8.44274e-14
                       relative solution change = 4.05065e-07
   Newton iteration 0: relative residual = 4.1618e-08
      AMG solver residual = 0.000608902 after 2 iterations
   Newton iteration 1: relative residual = 2.90283e-11
                       relative solution change = 0.0284056
      AMG solver residual = 0.00128325 after 2 iterations
   Newton iteration 2: relative residual = 2.13308e-12
                       relative solution change = 1.341e-05
      AMG solver residual = 0.00495463 after 1 iterations
   Newton iteration 3: relative residual = 3.11237e-13
                       relative solution change = 4.46715e-08
  --
  Subiteration:8 of 10
   Newton iteration 0: relative residual = 2.23342e-11
      AMG solver residual = 0.000600147 after 2 iterations
   Newton iteration 1: relative residual = 5.55679e-14
                       relative solution change = 1.53732e-05
      AMG solver residual = 0.000454438 after 2 iterations
   Newton iteration 2: relative residual = 8.14349e-15
                       relative solution change = 8.32716e-09
   Newton iteration 0: relative residual = 4.15801e-08
      AMG solver residual = 0.000602345 after 2 iterations
   Newton iteration 1: relative residual = 2.88126e-11
                       relative solution change = 0.0284192
      AMG solver residual = 0.0012268 after 2 iterations
   Newton iteration 2: relative residual = 2.111e-12
                       relative solution change = 1.32754e-05
      AMG solver residual = 0.00478854 after 1 iterations
   Newton iteration 3: relative residual = 3.08479e-13
                       relative solution change = 4.39535e-08
   Newton iteration 0: relative residual = 1.1919e-09
      AMG solver residual = 0.000905376 after 2 iterations
   Newton iteration 1: relative residual = 1.11658e-12
                       relative solution change = 0.000822042
      AMG solver residual = 0.00277543 after 2 iterations
   Newton iteration 2: relative residual = 8.54003e-14
                       relative solution change = 4.13568e-07
   Newton iteration 0: relative residual = 4.14442e-08
      AMG solver residual = 0.000596351 after 2 iterations
   Newton iteration 1: relative residual = 2.85465e-11
                       relative solution change = 0.0283886
      AMG solver residual = 0.00117375 after 2 iterations
   Newton iteration 2: relative residual = 2.08477e-12
                       relative solution change = 1.31248e-05
      AMG solver residual = 0.00462625 after 1 iterations
   Newton iteration 3: relative residual = 3.05096e-13
                       relative solution change = 4.32898e-08
  --
  Subiteration:9 of 10
   Newton iteration 0: relative residual = 2.22799e-11
      AMG solver residual = 0.000585957 after 2 iterations
   Newton iteration 1: relative residual = 5.45612e-14
                       relative solution change = 1.53978e-05
      AMG solver residual = 0.000408112 after 2 iterations
   Newton iteration 2: relative residual = 8.00785e-15
                       relative solution change = 5.96427e-09
   Newton iteration 0: relative residual = 4.14084e-08
      AMG solver residual = 0.000590884 after 2 iterations
   Newton iteration 1: relative residual = 2.83704e-11
                       relative solution change = 0.0284043
      AMG solver residual = 0.00112525 after 2 iterations
   Newton iteration 2: relative residual = 2.06604e-12
                       relative solution change = 1.29916e-05
      AMG solver residual = 0.00447418 after 1 iterations
   Newton iteration 3: relative residual = 3.02759e-13
                       relative solution change = 4.26331e-08
   Newton iteration 0: relative residual = 1.1866e-09
      AMG solver residual = 0.000915062 after 2 iterations
   Newton iteration 1: relative residual = 1.12318e-12
                       relative solution change = 0.000821461
      AMG solver residual = 0.00278179 after 2 iterations
   Newton iteration 2: relative residual = 8.62265e-14
                       relative solution change = 4.20353e-07
   Newton iteration 0: relative residual = 4.12747e-08
      AMG solver residual = 0.000586066 after 2 iterations
   Newton iteration 1: relative residual = 2.81475e-11
                       relative solution change = 0.0283757
      AMG solver residual = 0.0010828 after 2 iterations
   Newton iteration 2: relative residual = 2.04361e-12
                       relative solution change = 1.28437e-05
      AMG solver residual = 0.00433338 after 1 iterations
   Newton iteration 3: relative residual = 2.99842e-13
                       relative solution change = 4.22409e-08
  --
  Subiteration:10 of 10
   Newton iteration 0: relative residual = 2.22246e-11
      AMG solver residual = 0.000574144 after 2 iterations
   Newton iteration 1: relative residual = 5.36892e-14
                       relative solution change = 1.54221e-05
      AMG solver residual = 0.000366249 after 2 iterations
   Newton iteration 2: relative residual = 7.89516e-15
                       relative solution change = 6.59531e-09
   Newton iteration 0: relative residual = 4.12408e-08
      AMG solver residual = 0.000581855 after 2 iterations
   Newton iteration 1: relative residual = 2.8015e-11
                       relative solution change = 0.0283935
      AMG solver residual = 0.00104762 after 2 iterations
   Newton iteration 2: relative residual = 2.02867e-12
                       relative solution change = 1.2714e-05
      AMG solver residual = 0.00421049 after 1 iterations
   Newton iteration 3: relative residual = 2.97972e-13
                       relative solution change = 4.17211e-08
   Newton iteration 0: relative residual = 1.1813e-09
      AMG solver residual = 0.000923001 after 2 iterations
   Newton iteration 1: relative residual = 1.12791e-12
                       relative solution change = 0.000820884
      AMG solver residual = 0.00278433 after 2 iterations
   Newton iteration 2: relative residual = 8.69015e-14
                       relative solution change = 4.28462e-07
   Newton iteration 0: relative residual = 4.11092e-08
      AMG solver residual = 0.00057837 after 2 iterations
   Newton iteration 1: relative residual = 2.78387e-11
                       relative solution change = 0.0283668
      AMG solver residual = 0.0010214 after 2 iterations
   Newton iteration 2: relative residual = 2.01047e-12
                       relative solution change = 1.25731e-05
      AMG solver residual = 0.00410779 after 1 iterations
   Newton iteration 3: relative residual = 2.95579e-13
                       relative solution change = 4.14328e-08
  ----
  dt: 0.005
    Vlasov    : 0.00589214 (time scale), 0.848589 (CFL)
  ----
  Distribution Function Extrema:
    Species 0:	1.50713e-05 [max]	8.0095e-11 [min]

Step 8 completed, simulation time is 0.4
----

Step 9
   Newton iteration 0: relative residual = 2.21683e-11
      AMG solver residual = 0.000565026 after 2 iterations
   Newton iteration 1: relative residual = 5.29675e-14
                       relative solution change = 1.54463e-05
      AMG solver residual = 0.000332547 after 2 iterations
   Newton iteration 2: relative residual = 7.79549e-15
                       relative solution change = 5.51551e-09
  --
  Specified time step is higher than stable time step. Using subiterations.
  10 subiterations will be made with sub_dt = 0.005
  You may disable this by setting simulation.fixed_dt_subiteration = false.
  --
  --
  Subiteration:1 of 10
   Newton iteration 0: relative residual = 7.79549e-15
      AMG solver residual = 0.00223622 after 1 iterations
   Newton iteration 1: relative residual = 1.2148e-15
                       relative solution change = 3.17748e-09
   Newton iteration 0: relative residual = 4.10771e-08
      AMG solver residual = 0.000575559 after 2 iterations
   Newton iteration 1: relative residual = 2.77525e-11
                       relative solution change = 0.0283867
      AMG solver residual = 0.00100503 after 2 iterations
   Newton iteration 2: relative residual = 1.99956e-12
                       relative solution change = 1.24487e-05
      AMG solver residual = 0.00403125 after 1 iterations
   Newton iteration 3: relative residual = 2.94197e-13
                       relative solution change = 4.11123e-08
   Newton iteration 0: relative residual = 1.17598e-09
      AMG solver residual = 0.000929132 after 2 iterations
   Newton iteration 1: relative residual = 1.13071e-12
                       relative solution change = 0.000820321
      AMG solver residual = 0.00278323 after 2 iterations
   Newton iteration 2: relative residual = 8.74113e-14
                       relative solution change = 4.33188e-07
   Newton iteration 0: relative residual = 4.09474e-08
      AMG solver residual = 0.000573533 after 2 iterations
   Newton iteration 1: relative residual = 2.76258e-11
                       relative solution change = 0.0283618
      AMG solver residual = 0.000999766 after 2 iterations
   Newton iteration 2: relative residual = 1.98608e-12
                       relative solution change = 1.23142e-05
      AMG solver residual = 0.00398337 after 1 iterations
   Newton iteration 3: relative residual = 2.92384e-13
                       relative solution change = 4.08687e-08
  --
