time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.0791612	605.086	2.96182	12.3106	10.0543	34.0848	7.85483	8.93034	4.71442	6.14382
0.0799661	608.037	2.70621	19.7912	9.67509	31.3979	7.70306	15.6853	5.39174	4.62887
0.0807432	610.533	2.24869	27.1548	7.76685	27.0074	6.4465	20.8439	5.29917	3.97691
0.0815077	612.721	1.78409	33.5701	5.80749	22.2652	4.06519	23.9417	4.24188	4.24614
0.0822873	614.836	1.37961	38.9637	4.34581	16.3285	0.714299	25.2088	2.52163	4.67736
0.0831102	616.732	1.08335	43.7249	3.44789	7.6202	3.90135	24.7007	1.00375	4.50324
0.0839845	618.267	0.973673	48.1109	3.27499	4.67081	7.19463	21.8986	0.452758	3.79547
0.0848904	619.636	0.865362	51.9071	3.84305	18.3715	8.45865	16.7957	0.438016	3.3571
0.0857331	620.654	0.804682	54.3184	4.7362	30.4915	8.05075	11.466	1.16774	3.39717
0.0865265	621.484	1.05784	55.1237	5.65193	38.7193	6.91467	7.01299	2.46161	3.56053
0.0872957	622.575	1.45162	54.0258	6.40884	42.2672	5.9504	5.39358	4.0588	3.80613
0.0880096	624.16	2.02703	51.209	6.76945	41.6188	5.61127	8.30358	5.17838	4.09483
0.0886891	626.165	2.70897	47.1903	6.63488	37.9355	5.1888	12.8428	5.63724	4.28075
0.0893503	628.418	3.56622	42.3474	6.1181	32.305	3.90697	17.8811	5.56846	4.21721
0.0900034	630.69	4.68068	37.1658	5.50291	26.1139	1.78915	23.1084	5.23993	3.8944
0.0906529	632.806	5.7921	32.4314	4.91801	21.0945	2.79917	27.9953	4.97074	3.36261
0.0912995	634.714	6.41536	28.883	4.23695	18.5814	5.92429	31.8077	4.97113	2.69838
0.0919429	636.38	6.41376	26.9512	3.38648	18.2146	8.21682	34.2008	5.14799	2.04379
0.0925806	637.698	6.12857	26.6365	2.70433	18.36	9.1314	35.5008	5.3077	1.51378
0.0932059	638.672	6.01527	27.6449	2.53019	17.6798	8.95637	36.3989	5.21761	1.10397
0.0938115	639.539	6.32961	29.3358	2.71739	15.6285	8.62125	37.3857	4.73399	0.741949
0.0943947	640.452	6.95239	31.0967	3.03845	12.8345	8.8967	38.4454	4.03391	0.433578
0.0949569	641.348	7.58667	32.6439	3.14771	11.3957	9.63336	39.1277	3.40361	0.322308
0.0955014	642.223	8.03031	33.8098	2.85239	13.188	10.3201	39.2045	3.05036	0.43851
0.096032	643.309	8.20348	34.4699	2.63106	17.2694	10.6501	39.0745	3.07352	0.591504
0.0965529	644.759	8.05448	34.7386	3.52315	21.9901	10.5604	39.0407	3.43192	0.698182
0.0970688	646.393	7.63851	34.9352	5.36083	26.2992	10.2252	38.8092	3.80827	0.882805
0.0975856	647.821	7.18361	35.1592	7.16807	29.6012	9.69085	37.8276	3.84103	1.24979
0.0981097	648.839	6.86237	35.1988	8.38515	31.7425	8.58835	35.9533	3.65961	1.68363
0.0986475	649.623	6.63839	34.9455	8.96762	32.8345	6.6343	33.5508	3.68862	1.98518
0.0992047	650.414	6.35585	34.4249	9.0214	33.0237	4.02582	31.0365	4.02998	2.09209
0.0997859	651.294	5.88307	33.6186	8.63639	32.4425	1.82659	28.6896	4.44173	2.06394
